"COMUNA","BARRIO","PERIODO","MES","Atropello","Caída Ocupante","Choque","Incendio","Otro","Volcamiento","nro.accidentes"
"Aranjuez","Jardín Botánico",2017,1,0,0,2,0,0,0,2
"Aranjuez","Jardín Botánico",2017,2,1,0,2,0,0,0,3
"Aranjuez","Jardín Botánico",2017,3,1,1,0,0,1,0,3
"Aranjuez","Jardín Botánico",2017,4,0,0,4,0,0,0,4
"Aranjuez","Jardín Botánico",2017,5,0,0,0,0,2,0,2
"Aranjuez","Jardín Botánico",2017,6,0,0,1,0,1,0,2
"Aranjuez","Jardín Botánico",2017,7,0,0,1,0,2,0,3
"Aranjuez","Jardín Botánico",2017,8,0,1,4,0,1,0,6
"Aranjuez","Jardín Botánico",2017,9,1,0,3,0,0,0,4
"Aranjuez","Jardín Botánico",2017,10,0,0,1,0,1,0,2
"Aranjuez","Jardín Botánico",2017,11,1,0,3,0,1,0,5
"Aranjuez","Jardín Botánico",2017,12,0,3,4,0,1,0,8
"Aranjuez","Jardín Botánico",2018,1,0,1,0,0,0,0,1
"Aranjuez","Jardín Botánico",2018,2,0,0,4,0,0,0,4
"Aranjuez","Jardín Botánico",2018,3,2,0,2,0,0,0,4
"Aranjuez","Jardín Botánico",2018,4,0,0,3,0,0,1,4
"Aranjuez","Jardín Botánico",2018,5,1,0,1,0,1,0,3
"Aranjuez","Jardín Botánico",2018,6,0,1,3,0,0,0,4
"Aranjuez","Jardín Botánico",2018,7,1,0,3,0,0,0,4
"Aranjuez","Jardín Botánico",2018,8,0,0,1,0,0,0,1
"Aranjuez","Jardín Botánico",2018,9,0,0,1,0,0,0,1
"Aranjuez","Jardín Botánico",2018,10,0,0,1,0,1,0,2
"Aranjuez","Jardín Botánico",2018,11,0,1,2,0,1,0,4
"Aranjuez","Jardín Botánico",2018,12,0,0,6,0,0,0,6
"Aranjuez","Jardín Botánico",2019,1,0,1,4,0,1,0,6
"Aranjuez","Jardín Botánico",2019,2,0,0,2,0,0,0,2
"Aranjuez","Jardín Botánico",2019,3,0,0,1,0,0,0,1
"Aranjuez","Jardín Botánico",2019,4,0,0,2,0,1,0,3
"Aranjuez","Jardín Botánico",2019,5,1,0,1,0,0,0,2
"Aranjuez","Jardín Botánico",2019,7,0,1,2,0,0,0,3
"Aranjuez","Jardín Botánico",2019,8,0,0,3,0,0,0,3
"Aranjuez","Jardín Botánico",2019,9,0,0,2,0,0,1,3
"Aranjuez","Jardín Botánico",2019,10,3,0,4,0,0,0,7
"Aranjuez","Jardín Botánico",2019,11,0,0,4,0,0,1,5
"Aranjuez","Jardín Botánico",2019,12,0,0,4,0,0,0,4
"Aranjuez","La Piñuela",2014,1,1,0,1,0,0,1,3
"Aranjuez","La Piñuela",2014,2,1,1,3,0,1,0,6
"Aranjuez","La Piñuela",2014,3,1,0,2,0,1,0,4
"Aranjuez","La Piñuela",2014,4,1,0,2,0,1,0,4
"Aranjuez","La Piñuela",2014,5,0,0,4,0,1,0,5
"Aranjuez","La Piñuela",2014,6,1,1,3,0,0,0,5
"Aranjuez","La Piñuela",2014,7,1,0,4,0,1,0,6
"Aranjuez","La Piñuela",2014,8,1,0,0,0,0,1,2
"Aranjuez","La Piñuela",2014,9,1,0,3,0,1,0,5
"Aranjuez","La Piñuela",2014,10,2,1,2,0,0,1,6
"Aranjuez","La Piñuela",2014,11,1,1,4,0,0,0,6
"Aranjuez","La Piñuela",2014,12,0,1,3,0,0,0,4
"Aranjuez","La Piñuela",2015,1,3,3,4,0,0,0,10
"Aranjuez","La Piñuela",2015,2,2,1,2,0,1,0,6
"Aranjuez","La Piñuela",2015,3,0,1,3,0,0,0,4
"Aranjuez","La Piñuela",2015,4,0,1,6,0,1,2,10
"Aranjuez","La Piñuela",2015,5,2,2,4,0,0,0,8
"Aranjuez","La Piñuela",2015,6,1,0,3,0,1,0,5
"Aranjuez","La Piñuela",2015,7,3,1,5,0,1,0,10
"Aranjuez","La Piñuela",2015,8,0,0,3,0,2,1,6
"Aranjuez","La Piñuela",2015,9,0,1,2,0,0,0,3
"Aranjuez","La Piñuela",2015,10,0,2,2,0,1,1,6
"Aranjuez","La Piñuela",2015,11,2,2,5,0,1,0,10
"Aranjuez","La Piñuela",2015,12,2,0,4,0,0,1,7
"Aranjuez","La Piñuela",2016,1,2,2,3,0,1,0,8
"Aranjuez","La Piñuela",2016,2,1,2,0,0,0,0,3
"Aranjuez","La Piñuela",2016,3,0,1,2,0,1,0,4
"Aranjuez","La Piñuela",2016,4,1,0,2,0,1,0,4
"Aranjuez","La Piñuela",2016,5,3,1,0,0,1,0,5
"Aranjuez","La Piñuela",2016,6,1,1,4,0,0,1,7
"Aranjuez","La Piñuela",2016,7,0,2,5,0,0,0,7
"Aranjuez","La Piñuela",2016,8,0,3,2,0,0,0,5
"Aranjuez","La Piñuela",2016,9,0,2,2,0,0,0,4
"Aranjuez","La Piñuela",2016,10,2,1,2,0,1,0,6
"Aranjuez","La Piñuela",2016,11,0,0,4,0,0,0,4
"Aranjuez","La Piñuela",2016,12,3,0,5,0,1,0,9
"Aranjuez","La Piñuela",2017,1,2,2,0,0,0,1,5
"Aranjuez","La Piñuela",2017,2,0,0,4,0,1,0,5
"Aranjuez","La Piñuela",2017,3,0,2,6,0,1,0,9
"Aranjuez","La Piñuela",2017,4,1,0,5,0,2,0,8
"Aranjuez","La Piñuela",2017,5,0,1,4,0,0,0,5
"Aranjuez","La Piñuela",2017,6,2,0,4,0,2,0,8
"Aranjuez","La Piñuela",2017,7,0,0,2,0,2,0,4
"Aranjuez","La Piñuela",2017,8,0,0,1,0,0,0,1
"Aranjuez","La Piñuela",2017,9,0,1,2,0,0,0,3
"Aranjuez","La Piñuela",2017,10,0,1,3,0,0,0,4
"Aranjuez","La Piñuela",2017,11,0,2,1,0,0,2,5
"Aranjuez","La Piñuela",2017,12,0,1,2,0,1,0,4
"Aranjuez","La Piñuela",2018,1,0,3,2,0,2,0,7
"Aranjuez","La Piñuela",2018,2,0,1,2,0,0,0,3
"Aranjuez","La Piñuela",2018,3,0,1,3,0,0,1,5
"Aranjuez","La Piñuela",2018,4,2,3,2,0,2,1,10
"Aranjuez","La Piñuela",2018,5,1,1,1,0,0,0,3
"Aranjuez","La Piñuela",2018,6,2,0,3,0,2,0,7
"Aranjuez","La Piñuela",2018,7,0,0,7,0,2,0,9
"Aranjuez","La Piñuela",2018,8,1,0,2,0,0,0,3
"Aranjuez","La Piñuela",2018,9,1,0,4,0,0,0,5
"Aranjuez","La Piñuela",2018,10,0,0,4,0,0,1,5
"Aranjuez","La Piñuela",2018,11,0,0,2,0,0,0,2
"Aranjuez","La Piñuela",2018,12,0,1,5,0,0,1,7
"Aranjuez","La Piñuela",2019,1,2,0,3,0,0,0,5
"Aranjuez","La Piñuela",2019,2,0,0,4,0,1,0,5
"Aranjuez","La Piñuela",2019,3,0,1,4,0,0,0,5
"Aranjuez","La Piñuela",2019,4,1,1,3,0,0,0,5
"Aranjuez","La Piñuela",2019,5,0,0,3,0,2,0,5
"Aranjuez","La Piñuela",2019,6,0,0,1,0,2,1,4
"Aranjuez","La Piñuela",2019,7,1,0,4,0,1,1,7
"Aranjuez","La Piñuela",2019,8,0,2,8,0,2,0,12
"Aranjuez","La Piñuela",2019,9,0,1,5,0,0,0,6
"Aranjuez","La Piñuela",2019,10,1,1,1,0,0,2,5
"Aranjuez","La Piñuela",2019,11,1,1,4,0,1,1,8
"Aranjuez","La Piñuela",2019,12,1,2,5,0,1,0,9
"Aranjuez","Las Esmeraldas",2014,1,2,1,3,0,0,0,6
"Aranjuez","Las Esmeraldas",2014,2,0,1,5,0,2,0,8
"Aranjuez","Las Esmeraldas",2014,3,1,3,3,0,0,0,7
"Aranjuez","Las Esmeraldas",2014,4,1,3,5,0,2,0,11
"Aranjuez","Las Esmeraldas",2014,5,2,1,4,0,3,0,10
"Aranjuez","Las Esmeraldas",2014,6,2,1,5,0,1,0,9
"Aranjuez","Las Esmeraldas",2014,7,4,1,6,0,0,0,11
"Aranjuez","Las Esmeraldas",2014,8,3,2,9,0,5,0,19
"Aranjuez","Las Esmeraldas",2014,9,3,1,5,0,1,0,10
"Aranjuez","Las Esmeraldas",2014,10,2,1,4,0,0,0,7
"Aranjuez","Las Esmeraldas",2014,11,0,0,2,0,1,0,3
"Aranjuez","Las Esmeraldas",2014,12,2,0,6,0,0,0,8
"Aranjuez","Las Esmeraldas",2015,1,2,1,5,0,0,1,9
"Aranjuez","Las Esmeraldas",2015,2,1,0,5,0,2,1,9
"Aranjuez","Las Esmeraldas",2015,3,4,1,6,0,1,1,13
"Aranjuez","Las Esmeraldas",2015,4,1,0,6,0,0,0,7
"Aranjuez","Las Esmeraldas",2015,5,1,0,3,0,1,1,6
"Aranjuez","Las Esmeraldas",2015,6,3,1,8,0,1,1,14
"Aranjuez","Las Esmeraldas",2015,7,2,2,5,0,0,1,10
"Aranjuez","Las Esmeraldas",2015,8,1,0,2,0,0,0,3
"Aranjuez","Las Esmeraldas",2015,9,1,1,8,0,1,1,12
"Aranjuez","Las Esmeraldas",2015,10,1,1,5,0,1,0,8
"Aranjuez","Las Esmeraldas",2015,11,1,1,3,0,0,1,6
"Aranjuez","Las Esmeraldas",2015,12,3,0,6,0,1,0,10
"Aranjuez","Las Esmeraldas",2016,1,3,0,3,0,2,0,8
"Aranjuez","Las Esmeraldas",2016,2,3,0,4,0,2,0,9
"Aranjuez","Las Esmeraldas",2016,3,0,0,6,0,2,0,8
"Aranjuez","Las Esmeraldas",2016,4,0,0,4,0,0,0,4
"Aranjuez","Las Esmeraldas",2016,5,3,2,3,0,0,0,8
"Aranjuez","Las Esmeraldas",2016,6,1,0,3,0,0,0,4
"Aranjuez","Las Esmeraldas",2016,7,0,2,6,0,1,0,9
"Aranjuez","Las Esmeraldas",2016,8,0,2,4,0,0,0,6
"Aranjuez","Las Esmeraldas",2016,9,1,0,6,0,0,1,8
"Aranjuez","Las Esmeraldas",2016,10,0,2,3,0,2,0,7
"Aranjuez","Las Esmeraldas",2016,11,3,0,7,0,1,1,12
"Aranjuez","Las Esmeraldas",2016,12,1,1,6,0,0,0,8
"Aranjuez","Las Esmeraldas",2017,1,1,0,4,0,0,0,5
"Aranjuez","Las Esmeraldas",2017,2,0,1,4,0,2,0,7
"Aranjuez","Las Esmeraldas",2017,3,1,1,1,0,0,1,4
"Aranjuez","Las Esmeraldas",2017,5,2,1,1,0,0,0,4
"Aranjuez","Las Esmeraldas",2017,6,0,0,3,0,0,0,3
"Aranjuez","Las Esmeraldas",2017,7,0,0,1,0,1,0,2
"Aranjuez","Las Esmeraldas",2017,8,1,0,2,0,1,0,4
"Aranjuez","Las Esmeraldas",2017,9,1,0,3,0,0,0,4
"Aranjuez","Las Esmeraldas",2017,10,0,0,3,0,0,0,3
"Aranjuez","Las Esmeraldas",2017,11,0,0,4,0,0,0,4
"Aranjuez","Las Esmeraldas",2018,1,0,0,3,0,1,0,4
"Aranjuez","Las Esmeraldas",2018,2,0,1,2,0,0,0,3
"Aranjuez","Las Esmeraldas",2018,3,1,0,1,0,2,0,4
"Aranjuez","Las Esmeraldas",2018,4,0,0,1,0,0,0,1
"Aranjuez","Las Esmeraldas",2018,5,1,1,2,0,1,0,5
"Aranjuez","Las Esmeraldas",2018,6,0,1,4,0,1,0,6
"Aranjuez","Las Esmeraldas",2018,7,2,0,1,0,1,0,4
"Aranjuez","Las Esmeraldas",2018,8,0,2,2,0,0,0,4
"Aranjuez","Las Esmeraldas",2018,9,0,1,2,0,1,0,4
"Aranjuez","Las Esmeraldas",2018,10,0,1,1,0,0,0,2
"Aranjuez","Las Esmeraldas",2018,11,0,1,0,0,0,0,1
"Aranjuez","Las Esmeraldas",2018,12,1,0,2,0,0,0,3
"Aranjuez","Las Esmeraldas",2019,1,0,0,2,0,0,0,2
"Aranjuez","Las Esmeraldas",2019,2,1,0,0,0,0,0,1
"Aranjuez","Las Esmeraldas",2019,3,0,1,1,0,0,0,2
"Aranjuez","Las Esmeraldas",2019,4,0,0,4,0,0,0,4
"Aranjuez","Las Esmeraldas",2019,5,1,1,2,0,0,0,4
"Aranjuez","Las Esmeraldas",2019,6,0,0,1,0,0,1,2
"Aranjuez","Las Esmeraldas",2019,7,2,2,1,0,1,0,6
"Aranjuez","Las Esmeraldas",2019,8,0,1,3,0,1,0,5
"Aranjuez","Las Esmeraldas",2019,9,2,0,2,0,2,1,7
"Aranjuez","Las Esmeraldas",2019,10,2,0,2,0,1,0,5
"Aranjuez","Las Esmeraldas",2019,11,2,1,1,0,2,0,6
"Aranjuez","Las Esmeraldas",2019,12,1,1,5,0,0,2,9
"Aranjuez","Manrique Central No. 1",2014,1,4,3,10,0,5,1,23
"Aranjuez","Manrique Central No. 1",2014,2,7,2,9,0,4,1,23
"Aranjuez","Manrique Central No. 1",2014,3,5,3,6,0,3,2,19
"Aranjuez","Manrique Central No. 1",2014,4,1,2,13,0,3,0,19
"Aranjuez","Manrique Central No. 1",2014,5,0,0,14,0,3,1,18
"Aranjuez","Manrique Central No. 1",2014,6,2,0,10,0,2,0,14
"Aranjuez","Manrique Central No. 1",2014,7,1,2,19,0,2,0,24
"Aranjuez","Manrique Central No. 1",2014,8,3,3,10,0,3,1,20
"Aranjuez","Manrique Central No. 1",2014,9,1,1,12,0,6,1,21
"Aranjuez","Manrique Central No. 1",2014,10,1,2,14,0,2,2,21
"Aranjuez","Manrique Central No. 1",2014,11,1,3,4,0,2,0,10
"Aranjuez","Manrique Central No. 1",2014,12,4,2,14,0,3,0,23
"Aranjuez","Manrique Central No. 1",2015,1,1,1,10,0,2,1,15
"Aranjuez","Manrique Central No. 1",2015,2,0,0,14,0,1,1,16
"Aranjuez","Manrique Central No. 1",2015,3,3,5,10,0,7,0,25
"Aranjuez","Manrique Central No. 1",2015,4,2,0,10,0,2,2,16
"Aranjuez","Manrique Central No. 1",2015,5,1,7,13,0,7,0,28
"Aranjuez","Manrique Central No. 1",2015,6,1,0,10,0,0,1,12
"Aranjuez","Manrique Central No. 1",2015,7,1,0,16,0,0,0,17
"Aranjuez","Manrique Central No. 1",2015,8,3,1,12,0,2,1,19
"Aranjuez","Manrique Central No. 1",2015,9,4,3,10,0,2,1,20
"Aranjuez","Manrique Central No. 1",2015,10,1,1,10,0,2,0,14
"Aranjuez","Manrique Central No. 1",2015,11,2,2,8,0,4,1,17
"Aranjuez","Manrique Central No. 1",2015,12,5,1,14,0,0,1,21
"Aranjuez","Manrique Central No. 1",2016,1,3,1,14,0,2,1,21
"Aranjuez","Manrique Central No. 1",2016,2,3,2,11,0,2,2,20
"Aranjuez","Manrique Central No. 1",2016,3,2,2,16,0,6,1,27
"Aranjuez","Manrique Central No. 1",2016,4,1,0,14,0,4,1,20
"Aranjuez","Manrique Central No. 1",2016,5,3,3,25,0,5,1,37
"Aranjuez","Manrique Central No. 1",2016,6,0,3,8,0,4,1,16
"Aranjuez","Manrique Central No. 1",2016,7,2,2,15,0,0,1,20
"Aranjuez","Manrique Central No. 1",2016,8,2,2,17,0,1,1,23
"Aranjuez","Manrique Central No. 1",2016,9,3,2,16,0,3,1,25
"Aranjuez","Manrique Central No. 1",2016,10,1,3,11,0,3,3,21
"Aranjuez","Manrique Central No. 1",2016,11,2,2,8,0,3,0,15
"Aranjuez","Manrique Central No. 1",2016,12,1,0,14,0,3,1,19
"Aranjuez","Manrique Central No. 1",2017,1,1,1,6,0,6,0,14
"Aranjuez","Manrique Central No. 1",2017,2,0,2,16,0,0,1,19
"Aranjuez","Manrique Central No. 1",2017,3,0,3,10,0,3,0,16
"Aranjuez","Manrique Central No. 1",2017,4,0,0,5,0,1,0,6
"Aranjuez","Manrique Central No. 1",2017,5,1,1,19,0,2,1,24
"Aranjuez","Manrique Central No. 1",2017,6,1,3,11,0,3,0,18
"Aranjuez","Manrique Central No. 1",2017,7,3,0,11,0,4,0,18
"Aranjuez","Manrique Central No. 1",2017,8,1,0,12,0,5,0,18
"Aranjuez","Manrique Central No. 1",2017,9,1,0,16,0,0,0,17
"Aranjuez","Manrique Central No. 1",2017,10,0,1,11,0,3,0,15
"Aranjuez","Manrique Central No. 1",2017,11,1,2,9,0,0,0,12
"Aranjuez","Manrique Central No. 1",2017,12,2,1,13,0,1,1,18
"Aranjuez","Manrique Central No. 1",2018,1,1,3,9,0,0,0,13
"Aranjuez","Manrique Central No. 1",2018,2,0,1,16,0,0,2,19
"Aranjuez","Manrique Central No. 1",2018,3,1,2,10,0,0,0,13
"Aranjuez","Manrique Central No. 1",2018,4,4,1,15,0,4,0,24
"Aranjuez","Manrique Central No. 1",2018,5,1,0,10,0,1,2,14
"Aranjuez","Manrique Central No. 1",2018,6,3,3,14,0,3,0,23
"Aranjuez","Manrique Central No. 1",2018,7,1,2,12,0,4,2,21
"Aranjuez","Manrique Central No. 1",2018,8,4,5,24,0,2,0,35
"Aranjuez","Manrique Central No. 1",2018,9,2,1,10,0,3,1,17
"Aranjuez","Manrique Central No. 1",2018,10,1,3,12,0,2,2,20
"Aranjuez","Manrique Central No. 1",2018,11,0,2,13,0,4,0,19
"Aranjuez","Manrique Central No. 1",2018,12,0,0,14,0,4,0,18
"Aranjuez","Manrique Central No. 1",2019,1,0,2,11,0,2,1,16
"Aranjuez","Manrique Central No. 1",2019,2,0,2,7,0,4,0,13
"Aranjuez","Manrique Central No. 1",2019,3,1,0,12,0,2,1,16
"Aranjuez","Manrique Central No. 1",2019,4,1,1,13,0,3,1,19
"Aranjuez","Manrique Central No. 1",2019,5,5,1,12,0,3,2,23
"Aranjuez","Manrique Central No. 1",2019,6,0,1,17,0,2,0,20
"Aranjuez","Manrique Central No. 1",2019,7,3,2,12,0,2,0,19
"Aranjuez","Manrique Central No. 1",2019,8,2,0,13,0,2,3,20
"Aranjuez","Manrique Central No. 1",2019,9,0,1,7,0,4,1,13
"Aranjuez","Manrique Central No. 1",2019,10,3,2,12,0,2,2,21
"Aranjuez","Manrique Central No. 1",2019,11,3,4,14,0,5,1,27
"Aranjuez","Manrique Central No. 1",2019,12,2,0,10,0,4,2,18
"Aranjuez","Miranda",2014,1,1,2,11,0,3,0,17
"Aranjuez","Miranda",2014,2,3,0,8,0,0,0,11
"Aranjuez","Miranda",2014,3,3,3,11,0,2,1,20
"Aranjuez","Miranda",2014,4,3,5,13,0,1,0,22
"Aranjuez","Miranda",2014,5,3,1,15,0,1,0,20
"Aranjuez","Miranda",2014,6,3,3,6,0,2,1,15
"Aranjuez","Miranda",2014,7,2,2,12,0,5,0,21
"Aranjuez","Miranda",2014,8,4,1,17,0,1,1,24
"Aranjuez","Miranda",2014,9,3,2,12,0,2,0,19
"Aranjuez","Miranda",2014,10,3,2,13,0,2,0,20
"Aranjuez","Miranda",2014,11,3,0,8,0,1,0,12
"Aranjuez","Miranda",2014,12,1,0,15,0,3,0,19
"Aranjuez","Miranda",2015,1,2,1,10,0,2,0,15
"Aranjuez","Miranda",2015,2,5,0,16,0,0,2,23
"Aranjuez","Miranda",2015,3,3,3,12,0,3,0,21
"Aranjuez","Miranda",2015,4,3,2,17,0,1,0,23
"Aranjuez","Miranda",2015,5,4,2,12,0,1,0,19
"Aranjuez","Miranda",2015,6,2,2,12,0,0,0,16
"Aranjuez","Miranda",2015,7,3,1,16,0,2,0,22
"Aranjuez","Miranda",2015,8,2,0,19,0,2,0,23
"Aranjuez","Miranda",2015,9,5,2,17,0,1,0,25
"Aranjuez","Miranda",2015,10,0,1,15,0,2,1,19
"Aranjuez","Miranda",2015,11,1,0,16,0,2,0,19
"Aranjuez","Miranda",2015,12,1,1,12,0,1,1,16
"Aranjuez","Miranda",2016,1,3,1,12,0,3,1,20
"Aranjuez","Miranda",2016,2,3,1,10,0,3,1,18
"Aranjuez","Miranda",2016,3,2,1,6,0,0,0,9
"Aranjuez","Miranda",2016,4,4,1,8,0,3,0,16
"Aranjuez","Miranda",2016,5,2,2,15,0,1,1,21
"Aranjuez","Miranda",2016,6,4,3,11,0,4,0,22
"Aranjuez","Miranda",2016,7,2,2,12,0,1,2,19
"Aranjuez","Miranda",2016,8,3,3,11,0,4,0,21
"Aranjuez","Miranda",2016,9,1,2,10,0,2,2,17
"Aranjuez","Miranda",2016,10,1,1,14,0,2,0,18
"Aranjuez","Miranda",2016,11,3,0,6,0,4,1,14
"Aranjuez","Miranda",2016,12,1,2,9,0,3,0,15
"Aranjuez","Miranda",2017,1,9,0,12,0,0,3,24
"Aranjuez","Miranda",2017,2,2,1,13,0,2,0,18
"Aranjuez","Miranda",2017,3,1,3,12,0,2,0,18
"Aranjuez","Miranda",2017,4,1,2,7,0,2,1,13
"Aranjuez","Miranda",2017,5,4,1,11,0,3,0,19
"Aranjuez","Miranda",2017,6,2,1,14,0,0,1,18
"Aranjuez","Miranda",2017,7,3,0,14,0,2,1,20
"Aranjuez","Miranda",2017,8,2,2,15,0,1,0,20
"Aranjuez","Miranda",2017,9,2,1,13,0,3,0,19
"Aranjuez","Miranda",2017,10,2,3,7,0,0,0,12
"Aranjuez","Miranda",2017,11,1,1,5,0,2,1,10
"Aranjuez","Miranda",2017,12,2,3,12,0,0,0,17
"Aranjuez","Miranda",2018,1,1,0,13,0,1,1,16
"Aranjuez","Miranda",2018,2,2,3,8,0,3,0,16
"Aranjuez","Miranda",2018,3,2,0,9,0,1,0,12
"Aranjuez","Miranda",2018,4,4,0,6,0,1,1,12
"Aranjuez","Miranda",2018,5,2,0,12,0,4,1,19
"Aranjuez","Miranda",2018,6,2,2,7,0,2,2,15
"Aranjuez","Miranda",2018,7,2,3,8,0,2,0,15
"Aranjuez","Miranda",2018,8,0,0,10,0,2,0,12
"Aranjuez","Miranda",2018,9,0,1,11,0,0,0,12
"Aranjuez","Miranda",2018,10,2,0,8,0,1,1,12
"Aranjuez","Miranda",2018,11,0,1,10,0,0,0,11
"Aranjuez","Miranda",2018,12,2,4,11,0,0,1,18
"Aranjuez","Miranda",2019,1,2,0,8,0,2,0,12
"Aranjuez","Miranda",2019,2,0,0,7,0,1,1,9
"Aranjuez","Miranda",2019,3,3,0,11,0,3,2,19
"Aranjuez","Miranda",2019,4,2,3,7,0,0,0,12
"Aranjuez","Miranda",2019,5,4,0,13,0,0,0,17
"Aranjuez","Miranda",2019,6,3,3,15,0,1,0,22
"Aranjuez","Miranda",2019,7,2,0,6,0,2,0,10
"Aranjuez","Miranda",2019,8,5,2,12,0,1,0,20
"Aranjuez","Miranda",2019,9,3,0,11,0,2,0,16
"Aranjuez","Miranda",2019,10,3,2,6,0,2,0,13
"Aranjuez","Miranda",2019,11,2,2,11,0,3,2,20
"Aranjuez","Miranda",2019,12,2,1,17,0,2,1,23
"Aranjuez","Moravia",2014,1,8,0,13,0,3,1,25
"Aranjuez","Moravia",2014,2,5,1,12,0,5,1,24
"Aranjuez","Moravia",2014,3,3,0,17,0,1,2,23
"Aranjuez","Moravia",2014,4,11,1,15,0,1,0,28
"Aranjuez","Moravia",2014,5,7,2,21,0,3,0,33
"Aranjuez","Moravia",2014,6,5,2,9,0,2,2,20
"Aranjuez","Moravia",2014,7,5,0,15,0,4,3,27
"Aranjuez","Moravia",2014,8,6,2,18,0,3,2,31
"Aranjuez","Moravia",2014,9,4,1,21,0,3,0,29
"Aranjuez","Moravia",2014,10,6,1,9,0,2,2,20
"Aranjuez","Moravia",2014,11,4,2,11,0,2,0,19
"Aranjuez","Moravia",2014,12,8,5,20,0,4,1,38
"Aranjuez","Moravia",2015,1,11,2,8,0,1,1,23
"Aranjuez","Moravia",2015,2,7,2,20,0,2,0,31
"Aranjuez","Moravia",2015,3,6,3,14,0,1,0,24
"Aranjuez","Moravia",2015,4,6,2,13,0,4,2,27
"Aranjuez","Moravia",2015,5,2,4,13,0,4,1,24
"Aranjuez","Moravia",2015,6,5,4,13,0,1,1,24
"Aranjuez","Moravia",2015,7,12,3,9,0,3,3,30
"Aranjuez","Moravia",2015,8,6,2,15,0,2,2,27
"Aranjuez","Moravia",2015,9,6,2,14,0,4,1,27
"Aranjuez","Moravia",2015,10,3,1,18,0,1,0,23
"Aranjuez","Moravia",2015,11,2,1,13,0,4,0,20
"Aranjuez","Moravia",2015,12,2,2,17,0,1,1,23
"Aranjuez","Moravia",2016,1,2,1,14,0,4,0,21
"Aranjuez","Moravia",2016,2,5,2,13,0,0,2,22
"Aranjuez","Moravia",2016,3,5,1,10,0,0,0,16
"Aranjuez","Moravia",2016,4,6,1,13,0,3,2,25
"Aranjuez","Moravia",2016,5,6,4,9,0,2,0,21
"Aranjuez","Moravia",2016,6,5,3,11,0,1,3,23
"Aranjuez","Moravia",2016,7,4,1,8,0,4,1,18
"Aranjuez","Moravia",2016,8,8,2,8,0,7,1,26
"Aranjuez","Moravia",2016,9,5,2,13,0,2,2,24
"Aranjuez","Moravia",2016,10,9,2,14,0,2,0,27
"Aranjuez","Moravia",2016,11,8,1,16,0,2,1,28
"Aranjuez","Moravia",2016,12,5,2,16,0,2,0,25
"Aranjuez","Moravia",2017,1,1,4,9,0,3,0,17
"Aranjuez","Moravia",2017,2,2,2,15,0,4,1,24
"Aranjuez","Moravia",2017,3,2,2,4,0,4,1,13
"Aranjuez","Moravia",2017,4,2,1,10,0,2,2,17
"Aranjuez","Moravia",2017,5,4,0,10,0,1,1,16
"Aranjuez","Moravia",2017,6,2,0,11,0,1,0,14
"Aranjuez","Moravia",2017,7,3,0,9,0,2,0,14
"Aranjuez","Moravia",2017,8,5,4,8,0,2,0,19
"Aranjuez","Moravia",2017,9,2,0,14,0,3,0,19
"Aranjuez","Moravia",2017,10,2,4,10,0,3,0,19
"Aranjuez","Moravia",2017,11,2,2,4,0,3,2,13
"Aranjuez","Moravia",2017,12,1,0,13,0,3,1,18
"Aranjuez","Moravia",2018,1,2,3,15,0,5,1,26
"Aranjuez","Moravia",2018,2,4,2,5,0,4,1,16
"Aranjuez","Moravia",2018,3,2,0,10,0,1,1,14
"Aranjuez","Moravia",2018,4,2,2,6,0,2,3,15
"Aranjuez","Moravia",2018,5,2,3,9,0,3,1,18
"Aranjuez","Moravia",2018,6,4,1,19,0,3,2,29
"Aranjuez","Moravia",2018,7,4,1,12,0,2,0,19
"Aranjuez","Moravia",2018,8,3,2,16,0,0,0,21
"Aranjuez","Moravia",2018,9,3,0,17,0,3,2,25
"Aranjuez","Moravia",2018,10,2,1,9,0,1,1,14
"Aranjuez","Moravia",2018,11,2,2,14,0,1,0,19
"Aranjuez","Moravia",2018,12,5,2,21,0,0,0,28
"Aranjuez","Moravia",2019,1,1,0,13,0,1,0,15
"Aranjuez","Moravia",2019,2,2,3,9,0,2,1,17
"Aranjuez","Moravia",2019,3,4,0,12,0,4,0,20
"Aranjuez","Moravia",2019,4,0,0,17,0,5,0,22
"Aranjuez","Moravia",2019,5,6,1,8,0,1,0,16
"Aranjuez","Moravia",2019,6,2,3,8,0,2,0,15
"Aranjuez","Moravia",2019,7,1,1,16,0,2,1,21
"Aranjuez","Moravia",2019,8,3,2,16,0,1,0,22
"Aranjuez","Moravia",2019,9,2,1,13,0,6,0,22
"Aranjuez","Moravia",2019,10,3,2,15,0,3,3,26
"Aranjuez","Moravia",2019,11,3,0,11,0,3,0,17
"Aranjuez","Moravia",2019,12,5,0,22,0,3,1,31
"Aranjuez","Palermo",2014,1,0,0,1,1,0,0,2
"Aranjuez","Palermo",2014,2,0,1,3,0,0,0,4
"Aranjuez","Palermo",2014,3,0,1,3,0,0,0,4
"Aranjuez","Palermo",2014,4,1,0,1,0,0,0,2
"Aranjuez","Palermo",2014,5,0,0,4,0,0,0,4
"Aranjuez","Palermo",2014,6,1,1,2,0,1,0,5
"Aranjuez","Palermo",2014,7,1,0,3,0,0,0,4
"Aranjuez","Palermo",2014,8,1,0,2,0,0,0,3
"Aranjuez","Palermo",2014,9,2,0,2,0,1,0,5
